WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.65,31,2.19,26,12.06,2.06,11.7,4.09,81940.7,5421.09,5434.4
0.65,32,2.19,27,6.7,0.48,32.06,2.1,180717.06,5502.01,5508.05
0.65,37,2.19,31,12,3.5,5.07,3.05,55223.07,5433.6,5444.99
0.65,56,2.19,47,9,4,119.03,1.46,154321.03,5353.07,5359.95
0.65,48,2.2,40,3.19,0.47,8.01,0.56,171355.01,5619.16,5622.86
0.65,48,2.2,40,9.04,6.05,4.07,7.04,40533.07,5432.7,5443.4
0.65,77,2.2,64,2.2,0.56,49.04,0.75,134011.04,5641.07,5644.26
0.65,34,2.21,28,12.4,3.56,67.03,2.9,132724.03,5401.46,5411.01
0.65,47,2.21,39,14.5,4.8,13.05,3.7,100834.05,5413.06,5426.18
0.65,57,2.21,47,5.05,0.69,35.03,1.54,143200.03,5620.7,5624.87
0.65,28,2.22,23,6.3,1.9,3.04,2.4,221348.04,5607.06,5612.1
0.65,33,2.22,27,5.84,1.58,38.01,1.16,141749.01,5618.7,5623.82
0.65,79,2.22,65,3.07,2.02,1.5,1.04,104834.5,5590.4,5595.06
0.65,27,2.23,22,5.49,0.38,3.02,1.7,114729.02,5638.38,5645.37
0.65,26,2.24,21,5.5,4.1,11.8,2.7,14122.8,5483.05,5490.08
0.65,26,2.24,21,12.03,2.03,11.4,4.06,81940.4,5421.06,5434.1
0.65,31,2.24,25,7.29,0.19,148.01,1.01,134637.01,5660.05,5665.4
0.65,52,2.24,42,2.93,2.7,156.02,1.9,140444.02,5657.66,5662.33
0.65,62,2.24,50,4.05,1.02,4.09,1.02,72144.09,5631.6,5636.02
0.65,84,2.24,68,7,1.69,147.04,1.3,180545.04,5462.65,5468.65
0.65,30,2.25,24,11.05,3.3,4.01,6.8,20925.01,5450.6,5464.9
0.65,40,2.25,32,6.8,3.6,129.04,2.38,142031.04,5446.85,5452.6
0.65,45,2.25,36,5.97,0.9,8.05,1.09,202416.05,5634.7,5638.8
0.65,50,2.25,40,3.8,2.28,39.03,1.5,183458.03,5492,5496
0.65,34,2.26,27,18.03,1.05,9.6,4.09,220357.6,5459.06,5472.03
0.65,44,2.26,35,3.7,4.4,80.04,3.5,150542.04,5488.46,5493.35
0.65,56,2.27,44,2.94,1.8,30.03,1.09,174924.03,5623.36,5626.69
0.65,41,2.28,32,8,6.03,33.08,3.03,123402.08,5527.29,5537.01
0.65,51,2.28,40,6.8,4.05,1.1,3.02,10211.1,5686.6,5693.07
0.65,78,2.28,61,3.89,1.95,9.02,1.45,125858.02,5649.2,5654.6
0.65,36,2.29,28,8.07,1.07,1.5,2.07,224431.5,5607.04,5612.04
0.65,40,2.29,31,5.05,4.9,3.08,2.7,114518.08,5507.07,5516.01
0.65,26,2.3,20,19.02,12.02,12.08,2.9,54329.08,5488.4,5501.05
0.65,48,2.3,37,3.58,1.7,53.06,2.01,171326.06,5446.3,5451.6
0.65,56,2.3,43,1.59,2.62,139.01,1.95,140537.01,5657.85,5661.48
0.65,25,2.32,19,3.14,2.35,23.03,1.75,181244.03,5464.94,5471.24
0.65,33,2.32,25,7.4,4.02,655.06,2,195006.06,5471.4,5479.29
0.65,32,2.33,24,5.8,1.9,3.08,2.5,92926.08,5507.9,5515.8
0.65,40,2.33,30,4.7,3.8,64.03,0.95,144018.03,5474,5479.18
0.65,89,2.33,67,3.39,1.76,31.02,0.93,172104.02,5518.68,5524.7
0.65,39,2.34,29,12.07,2.8,11.3,3.5,111830.3,5414.01,5425.06
0.65,109,2.35,81,5.23,3.74,77.02,2.2,155148.02,5494.56,5499.37
0.65,34,2.36,25,4.98,1.97,8.05,1.8,120930.05,5556.37,5562.89
0.65,61,2.36,45,8.37,0.97,166.02,1.9,134227.02,5464.46,5470.13
0.65,55,2.38,40,5.09,4,7.09,3.8,100135.09,5416.8,5426.4
0.65,76,2.38,55,9.77,6.07,166.02,2.53,192720.02,5481.48,5489
0.65,64,2.39,46,4.33,0.24,121.01,2.2,153456.01,5647.5,5653.9
0.65,73,2.4,52,14.64,4.08,10.03,3.8,123508.03,5518.24,5528.24
0.65,34,2.42,24,7,0.18,35.06,2.57,191214.06,5607.06,5613
0.65,57,2.42,40,4.98,0.88,32.03,2.2,182515.03,5500.36,5506.59
0.65,30,2.43,21,4.8,0.5,3.01,1.05,75954.01,5587.15,5593.6
0.65,30,2.43,21,4.24,2.02,112.02,3.83,145136.02,5499.96,5505.5
0.65,60,2.43,42,3.5,0.15,101.01,1.23,144746.01,5652.95,5657.18
0.65,66,2.43,46,4.9,0.77,62.02,1.01,163811.02,5499.83,5504.63
0.65,127,2.43,89,2.68,0.06,101.01,2.17,135629.01,5687.4,5690.29
0.65,146,2.43,102,2.92,2.69,156.01,1.8,140444.01,5657.65,5662.32
0.65,26,2.44,18,8,2.28,82.02,1.18,125019.02,5694.56,5702.49
0.65,39,2.44,27,6.98,3.5,28.04,3.17,125648.04,5468.78,5476.02
0.65,52,2.44,36,6.5,2.02,4.03,0.84,230630.03,5625.03,5631.4
0.65,29,2.45,20,3.3,1.04,2,2.03,64705,5588.07,5593.06
0.65,45,2.45,31,10.04,1.6,3.1,3,95318.1,5506.8,5516.8
0.65,41,2.46,28,7.93,1.6,56.02,2.6,141956.02,5505.7,5511.49
0.65,67,2.46,46,2.16,0.59,29.01,1.12,141643.01,5631.64,5634.85
0.65,25,2.47,17,6.13,1.26,90.01,2.65,151323.01,5337.76,5346.08
0.65,66,2.47,45,8.49,6.69,12.03,2.27,125334.03,5534.56,5541.56
0.65,31,2.48,21,4.1,2.17,17.03,1.9,170934.03,5700.6,5704.1
0.65,34,2.48,23,3.7,1.08,2.04,2.07,64705.04,5588.2,5593.1
0.65,40,2.48,27,6.36,1.9,30.03,1.14,181958.03,5495.85,5500.27
0.65,46,2.48,31,11.1,5.06,6.5,3.09,83715.5,5574,5588.07
0.65,49,2.48,33,4.7,5.8,5.08,1.7,114224.08,5576.4,5583.7
0.65,91,2.49,61,8,5,33.03,2.34,124614.03,5382,5389.25
0.65,30,2.5,20,6.01,1.55,48.04,1.18,141700.04,5618.77,5624.01
0.65,39,2.5,26,8.3,5.4,3.6,6.3,40532.6,5432.05,5443.02
0.65,57,2.5,38,14.03,2.5,10.2,4.07,82725.2,5418.3,5432.9
0.65,90,2.5,60,6.59,1.9,1.05,2.8,20603.05,5667.7,5675.04
0.65,133,2.51,88,4.58,0.5,7.03,1,131754.03,5633.6,5637.3
0.65,76,2.52,50,4.02,1.05,157.03,0.96,195515.03,5621.56,5625.54
0.65,29,2.53,19,11.6,6.01,18.08,2.8,201833.08,5439.06,5449.03
0.65,49,2.53,32,4.69,3.07,97.01,2.16,170945.01,5480.36,5486.12
0.65,74,2.54,48,1.9,1.29,66.01,1.65,145142.01,5650.35,5653.8
0.65,100,2.54,65,1.67,1.27,17.03,1.24,201212.03,5618.1,5620.75
0.65,109,2.54,71,3.39,1.98,15.03,0.84,181137.03,5668.4,5671.67
0.65,25,2.56,16,7.09,1.9,7.07,2,115229.07,5556.5,5563.19
0.65,95,2.56,61,2.5,1.3,18.01,1,155709.01,5685.13,5688.5
0.65,161,2.56,103,3.68,2.23,74.02,1.04,141121.02,5692.17,5695.97
0.65,36,2.57,23,3.5,2.3,22.03,0.99,182114.03,5612.99,5617.38
0.65,41,2.58,26,6.37,1.45,43.02,1.2,180439.02,5462.98,5467.89
0.65,43,2.59,27,10.6,4.69,6.08,3.05,63907.08,5650.01,5658
0.65,66,2.61,41,4,4.53,104.02,1.65,144533.02,5675.15,5679.9
0.65,26,2.62,16,7.01,3.83,2.01,1.86,12448.01,5482.22,5489.77
0.65,133,2.62,82,5.99,3.98,87.03,2.2,133846.03,5592.4,5597.8
0.65,83,2.63,51,7.6,1.3,47.06,4.3,200927.06,5599.18,5607.9
0.65,88,2.63,54,5.85,1.4,16.02,1.09,172458.02,5609.5,5612.99
0.65,111,2.63,68,9.7,7.8,4.07,16.8,13038.07,5576.9,5585.9
0.65,41,2.64,25,8.59,1.09,47.03,2.02,184950.03,5356.7,5365.5
0.65,74,2.64,45,5.3,3.69,29.03,2.01,184820.03,5707.89,5712.6
0.65,28,2.65,17,11.06,3,6.1,3.02,113209.1,5412.6,5425
0.65,43,2.65,26,14.1,3.08,4.01,5.7,223757.01,5552.8,5562.3
0.65,91,2.65,55,6.07,2.02,4.1,1.01,74954.1,5611.07,5617.08
0.65,30,2.67,18,5.4,1,27.03,1.6,161641.03,5558.4,5563.89
0.65,45,2.67,27,6.01,6.6,5.09,2.9,94658.09,5670.5,5678.05
0.65,50,2.67,30,3.6,0.4,30.05,1.38,141838.05,5636.7,5640.9
0.65,77,2.67,46,5,1.01,3.7,2,72913.7,5588.1,5594.09
0.65,37,2.68,22,6.26,3.59,4.03,3.3,113521.03,5575.16,5584.69
0.65,37,2.68,22,16.1,2.01,11.2,4.4,223924.2,5457.01,5472.02
0.65,44,2.69,26,6.6,4.9,60.04,2.3,160159.04,5567.9,5574.16
0.65,61,2.69,36,3.8,1.79,25.05,0.99,172151.05,5519,5524.6
0.65,110,2.69,65,3.86,0.19,59.01,1.55,144649.01,5652.64,5657.3
0.65,80,2.7,47,14.59,4.58,10.07,4.01,101031.07,5412.99,5425.28
0.65,55,2.72,32,8,5.78,14.05,2.9,123509.05,5527.96,5536.9
0.65,26,2.73,15,8.26,2.37,6.02,2.7,121634.02,5575.35,5585
0.65,38,2.73,22,18.7,1.08,8.08,3.3,220620.08,5548.01,5559.02
0.65,54,2.74,31,15.03,12.08,4.5,6.02,23460.5,5478.04,5490.08
0.65,61,2.74,35,7.27,5.04,154.01,2.79,143523.01,5474.43,5481.47
0.65,30,2.76,17,6.7,1.1,24.06,2.04,183631.06,5499.02,5505.03
0.65,25,2.79,14,10.03,13.9,6.05,6.8,64509.05,5507,5516.03
0.65,74,2.8,41,4.6,2.85,14.03,1.69,201950.03,5475.9,5481.3
0.65,31,2.82,17,5.8,2.38,31.03,1.09,174158.03,5502.99,5508.8
0.65,33,2.83,18,5,4.18,62.04,1.79,143823.04,5472.86,5480.47
0.65,42,2.83,23,11.01,4.7,6.05,3,83715.05,5573.19,5587.8
0.65,42,2.83,23,4.67,1.5,41.04,2.47,175634.04,5548.88,5554.68
0.65,44,2.83,24,7.94,3.34,11.02,3.46,112859.02,5574.69,5583.94
0.65,228,2.84,124,4.39,4.75,27.02,2.47,130433.02,5544.36,5548.8
0.65,28,2.87,15,12.62,4.32,99.01,2.47,174245.01,5542.76,5549.33
0.65,30,2.88,16,6.08,4.07,2.2,2.05,13249.2,5482.5,5490.03
0.65,45,2.88,24,11.38,0.57,10.01,1.7,111009.01,5458.12,5468.05
0.65,62,2.88,33,8.88,10.7,4.06,4.67,21803.06,5474.01,5487.04
0.65,87,2.89,46,6.08,5.07,3.3,3.02,11501.3,5644.05,5652.01
0.65,38,2.9,20,10.47,0.38,59.01,2.5,174729.01,5546.59,5552.26
0.65,91,2.9,48,5.06,3.05,3.07,1.2,84440.07,5634.03,5639.6
0.65,42,2.91,22,8.95,2.46,13.02,1.75,121535.02,5554.99,5561.56
0.65,25,2.92,13,14.49,5.47,3.01,4.77,233617.01,5558.34,5568.45
0.65,50,2.92,26,7.02,5.8,4.04,3.49,104120.04,5520.27,5526.85
0.65,27,2.93,14,4.69,0.7,15.01,5.55,124754.01,5591.6,5598.67
0.65,29,2.93,15,11.09,2.7,5.2,2.07,92838.2,5578.7,5592
0.65,35,2.94,18,8.9,13.66,6.05,6.9,62227.05,5502.87,5512.98
0.65,35,2.94,18,7,4.01,13.06,3.04,115131.06,5577.9,5587
0.65,51,2.96,26,5,1.84,70.02,1.79,182405.02,5606.37,5612.14
0.65,53,2.96,27,6.78,5.6,66.06,3.2,124107.06,5698.7,5705
0.65,63,2.97,32,3.5,0.5,17.02,0.56,171129.02,5619.38,5622.99
0.65,30,3,15,10.9,6.01,7.3,3.2,82843.3,5573.03,5588.06
0.65,32,3,16,10,1.49,3.03,2.29,91002.03,5508.45,5516.56
0.65,40,3,20,14.03,5.02,3.4,4.07,83225.4,5502.05,5513.03
0.65,52,3,26,1.7,1.36,36.02,1.7,164933.02,5693,5697.5
0.65,54,3,27,13.05,5.6,10.8,7.5,72748.8,5584.4,5597.2
0.65,72,3,36,3.7,3.1,25.02,1.44,180141.02,5616.74,5620.19
0.65,218,3.02,108,8,5.66,5.04,1.48,110908.04,5575.47,5582.5
0.65,47,3.04,23,8.27,3.28,17.04,3,202823.04,5440,5451.3
0.65,37,3.06,18,9.08,14.02,6.5,7.08,62227.5,5503.05,5513.07
0.65,87,3.07,42,3.7,1.78,25.04,0.98,172151.04,5518.99,5524.5
0.65,27,3.08,13,11.3,3.07,4.7,6.1,15250.7,5450.09,5463.3
0.65,54,3.08,26,3.7,1.47,28.05,1.02,181631.05,5496.02,5501.02
0.65,75,3.08,36,8.37,0.7,44.04,1.59,162558.04,5558.38,5564.69
0.65,119,3.09,57,11.06,3.4,4.02,6.9,20925.02,5450.7,5465
0.65,38,3.11,18,12.03,0.7,27.06,2.29,131002.06,5389.68,5399.05
0.65,40,3.11,19,5.39,2.27,52.03,1.5,181224.03,5553.02,5559.3
0.65,95,3.11,45,5.24,1.67,19.01,1.37,172937.01,5610.33,5613.62
0.65,34,3.12,16,4.01,0.07,24.06,1.19,192532.06,5608.19,5612.7
0.65,51,3.12,24,3.4,5.5,44.05,1.02,162049.05,5517.69,5521.79
0.65,89,3.12,42,5.29,0.3,56.04,2.6,180850.04,5466.4,5472.39
0.65,30,3.14,14,11.8,2.9,5.08,2.6,112535.08,5412,5425.6
0.65,109,3.14,51,3.25,0.46,16.03,0.47,170820.03,5619.68,5623.01
0.65,28,3.15,13,10.01,5.07,3.1,3.04,11527.1,5483.09,5490.9
0.65,54,3.16,25,4.6,3.17,19.05,1.08,132627.05,5545.01,5550.1
0.65,39,3.17,18,8.02,0.8,38.06,2.02,171152.06,5601.5,5607.8
0.65,39,3.17,18,6.77,0.6,27.05,1.7,201100.05,5369.76,5374.97
0.65,50,3.17,23,13,3.29,7.07,2.8,122827.07,5578,5586.49
0.65,76,3.17,35,2.6,1.57,31.03,0.77,152046.03,5559.79,5563.2
0.65,37,3.18,17,13.68,4.68,3.03,3.15,33450.03,5580.35,5591.94
0.65,57,3.19,26,4.06,1.67,42.01,1.07,141852.01,5619.43,5623.83
0.65,68,3.19,31,8.2,2.69,87.02,1.76,173641.02,5468.28,5474.3
0.65,119,3.2,54,6.04,1.1,2.6,2.05,221347.6,5606.8,5612.02
0.65,42,3.21,19,3.99,0.07,63.06,2.28,153341.06,5647.8,5653.7
0.65,178,3.22,80,3.46,0.74,292.01,1.03,200014.01,5715.85,5719.34
0.65,87,3.23,39,3.5,1.76,25.02,0.96,172151.02,5518.97,5524.48
0.65,132,3.24,59,1.66,1.95,33.02,1.87,164408.02,5583.95,5587.17
0.65,43,3.26,19,4,3.09,10.04,2.27,125820.04,5595.8,5601.5
0.65,61,3.26,27,5.35,3.59,166.04,3.09,140051.04,5589.59,5596.3
0.65,25,3.27,11,11.45,3.3,14.02,2.68,115754.02,5577.04,5587.8
0.65,64,3.29,28,3.2,2.01,3,3.2,1717,5587.06,5591.5
0.65,69,3.3,30,5.6,0.09,31.05,1.9,150354.05,5609.68,5614.6
0.65,37,3.31,16,14.04,5.04,3.3,3.6,33450.3,5580.8,5592.03
0.65,79,3.32,34,3.6,2.05,39.03,1.14,173236.03,5453.44,5459.01
0.65,28,3.33,12,16.1,2.2,7.9,4.7,1537.9,5453.05,5470.04
0.65,35,3.33,15,9.25,6.89,2.02,2.56,64306.02,5457.69,5467.48
0.65,40,3.35,17,4.79,2.5,81.04,1.02,155126.04,5360.39,5366.69
0.65,73,3.35,31,5.5,3.17,61.05,1.27,151043.05,5490.38,5495.4
0.65,254,3.35,108,1.76,1.25,28.03,1.3,201040.03,5618.2,5621.01
0.65,26,3.36,11,5.2,3.78,106.05,2.6,164631.05,5484.88,5491.29
0.65,33,3.36,14,9.37,3,83.04,3.01,162330.04,5366.96,5375.6
0.65,45,3.37,19,15.06,3.03,15.5,6.01,203906.5,5454.04,5470
0.65,31,3.38,13,5.44,0.95,47.01,2.37,170433.01,5484.95,5491.39
0.65,53,3.41,22,8.4,5.5,3.7,6.4,40532.7,5432.06,5443.03
0.65,34,3.43,14,6.03,4.23,114.02,1.48,154129.02,5352.27,5357.75
0.65,61,3.44,25,4.85,0.79,28.03,2.87,190834.03,5606.58,5611.7
0.65,37,3.47,15,7.97,0.88,35.04,3.17,130209.04,5391.39,5402.7
0.65,42,3.47,17,6.75,4.8,4.01,2.37,102931.01,5571.73,5578.89
0.65,52,3.48,21,3.95,1.7,26.03,1.28,181623.03,5504.98,5509.78
0.65,52,3.48,21,13.8,3,136.07,4.7,125412.07,5391.02,5402.8
0.65,25,3.5,10,9.7,0.77,6.02,4.3,75403.02,5577.25,5589.13
0.65,35,3.5,14,9.88,1.02,70.05,2.3,191158.05,5448.86,5456.03
0.65,33,3.54,13,16,6.09,3.03,5.7,232902.03,5558.5,5569.3
0.65,33,3.54,13,13.75,2.32,84.01,2.62,140125.01,5480.36,5488.95
0.65,33,3.54,13,24.4,12.8,15.4,4.09,54614.4,5490.05,5504.07
0.65,28,3.55,11,6.9,12.03,6.07,7.03,71434.07,5510.02,5517.5
0.65,57,3.59,22,18.28,3.5,9.06,4.02,60922.06,5583.68,5595.04
0.65,47,3.61,18,9.09,2.05,56.04,2.5,175931.04,5549.79,5557
0.65,73,3.61,28,6.67,0.16,34.04,1.7,141343.04,5636.09,5641
0.65,81,3.61,31,4,2.02,75.03,1.19,190418.03,5640.85,5645.79
0.65,29,3.64,11,5.97,5.4,15.01,2.83,123200.01,5525.64,5536.05
0.65,29,3.64,11,6.54,3.53,59.02,1.34,174238.02,5344.44,5350.74
0.65,45,3.65,17,5.66,5.5,223.02,2.7,162544.02,5515.74,5521.34
0.65,98,3.65,37,5.57,2.48,87.03,1.59,151209.03,5614.79,5619.37
0.65,40,3.67,15,4.54,5.96,105.03,2.24,195112.03,5482.87,5488.54
0.65,40,3.67,15,13.02,1.9,9.08,4.8,205510.08,5455.03,5468.4
0.65,84,3.71,31,5.87,6.01,207.03,2.44,162347.03,5513.9,5519.2
0.65,49,3.72,18,6.69,4.5,74.01,2.83,155038.01,5496.03,5501.85
0.65,71,3.73,26,2.27,0.1,18.03,2.54,185211.03,5610.07,5614.8
0.65,58,3.76,21,9,6.7,11.06,2.01,123641.06,5584.4,5589.38
0.65,262,3.76,95,2.29,0.86,29.03,0.88,140738.03,5631.68,5634.95
0.65,42,3.8,15,3.9,5.01,189.06,3.6,152601.06,5583.03,5588.08
0.65,31,3.82,11,8.9,6.88,3.07,2.9,65057.07,5458.8,5468
0.65,93,3.82,33,6.96,1,52.03,2.35,144131.03,5501.19,5507.3
0.65,144,3.82,51,3.02,3.2,3.5,2.04,85937.5,5635.04,5640.05
0.65,37,3.85,13,6.01,0.78,41.04,7,124021.04,5633.8,5643.35
0.65,37,3.85,13,25.6,4.03,5.9,5.06,230009.9,5452.6,5468.4
0.65,37,3.85,13,27.3,3.04,4.05,5.2,235105.05,5451.6,5468.2
0.65,117,3.85,41,3.96,2.59,161.03,0.65,140955.03,5690.56,5695.8
0.65,40,3.86,14,21.17,12,12.02,3.29,54500.02,5488.44,5502.49
0.65,92,3.88,32,4.48,1.85,60.02,1.19,190316.02,5641.35,5645.97
0.65,27,4,9,14.01,5.37,8.05,4.6,91500.05,5558.01,5571.48
0.65,45,4,15,6.9,3.2,3.03,2.09,5439.03,5598.09,5606.05
0.65,82,4.04,27,6.48,7.07,108.02,9.76,123521.02,5697.35,5703.83
0.65,52,4.06,17,3.2,4.6,88.05,1.79,153545.05,5557.03,5561.6
0.65,25,4.12,8,10.4,8.08,2.9,17.02,230328.9,5579.1,5595.1
0.65,50,4.12,16,11.73,2.73,3.02,4.9,224530.02,5552.56,5561.9
0.65,60,4.16,19,10.14,2.6,50.01,1.96,192853.01,5361.34,5369.14
0.65,98,4.16,31,5.6,2.29,46.03,1.66,175803.03,5498.5,5505.4
0.65,67,4.19,21,8.28,2.27,16.02,2.7,203449.02,5442.17,5451.83
0.65,48,4.2,15,9.2,12.02,5.8,4.07,42110.8,5485.2,5495.03
0.65,129,4.22,40,4.6,3.04,79.05,2.06,181556.05,5459.29,5464.8
0.65,26,4.25,8,13.2,1.6,4.4,4.06,31227.4,5556.03,5566.03
0.65,26,4.25,8,25.19,12.6,15.06,4.6,54727.06,5491,5504.1
0.65,59,4.28,18,9.6,4,6.08,4.9,230345.08,5554.03,5564.03
0.65,89,4.3,27,6.03,4.1,2.9,3.3,61424.9,5690.06,5695.4
0.65,43,4.31,13,8,0.16,35.03,1.78,190854.03,5448.7,5454.14
0.65,30,4.33,9,7.8,6.9,5.07,4.8,90820.07,5558.39,5571.3
0.65,27,4.38,8,9.79,2.57,12.05,3,122001.05,5575.8,5585.02
0.65,98,4.38,29,9.56,7.3,4.02,16.3,13038.02,5576.4,5585.58
0.65,125,4.38,37,5.7,3.01,85.04,2.66,142738.04,5557.28,5562.6
0.65,55,4.44,16,17.07,2.03,2.1,4.01,33527.1,5557,5567.7
0.65,69,4.45,20,10.05,4.05,1.5,2.9,53510.5,5598.03,5608.02
0.65,44,4.67,12,6.6,9.6,2.9,4.9,20707.9,5516.02,5526.07
0.65,38,4.8,10,8.5,2.4,16.06,3.01,203449.06,5442.3,5451.87
0.65,27,4.86,7,14,6.02,4.2,4.3,84714.2,5503.05,5514.6
0.65,36,5,9,15.6,3.25,16.02,3.98,92206.02,5468.63,5477.88
0.65,39,5.33,9,14,4.09,6.02,2.75,72838.02,5517.6,5526.03
0.65,66,5.71,14,15.02,3.7,12.1,3.5,112535.1,5590.03,5598.05
0.65,110,6.79,19,17.9,5.08,18.1,4,202740.1,5456.6,5466.9
0.66,34,1.25,136,4.58,3.03,75.02,3.59,151953.02,5589.2,5594.9
0.66,34,1.26,133,8.78,2.92,48.01,1.27,192000.01,5559.92,5565.72
0.66,27,1.27,99,11.79,7,6.04,1.6,84621.04,5553.28,5561.5
0.66,36,1.27,135,5.49,2.45,45.02,1.58,163050.02,5507.07,5514.4
0.66,28,1.28,99,4.5,1.9,3.08,1.79,100546.08,5639.79,5646.01
0.66,33,1.3,111,3.68,2.39,37.06,1.8,181349.06,5612.6,5617.2
0.66,35,1.3,117,5,4.8,4.06,1.98,75351.06,5677.28,5682.05
0.66,64,1.3,213,5.3,4.48,41.03,2.17,130557.03,5544.69,5549.04
0.66,83,1.3,274,7.4,0.97,134.02,1.8,135037.02,5686.18,5691.25
0.66,28,1.31,90,5.04,2.6,48.02,1.4,190355.02,5580.9,5587.64
0.66,37,1.31,118,4.76,3.83,56.01,1.95,142138.01,5553.12,5558.89
0.66,49,1.31,159,6.09,1.6,3.01,2.1,221348.01,5607.03,5612.07
0.66,50,1.31,159,2.7,1.49,39.03,0.99,142229.03,5693.03,5696.47
0.66,29,1.32,90,10.04,3.04,6.4,4.03,115224.4,5516.04,5524.02
0.66,32,1.32,99,4.09,2.85,52.03,2.5,134742.03,5612.77,5618.01
0.66,36,1.32,112,13.86,1.57,132.03,3.5,135325.03,5399,5406.08
0.66,43,1.32,135,2.65,4.5,241.02,1.6,141045.02,5648.38,5652.55
0.66,34,1.33,104,1.73,2.04,38.02,2.16,164608.02,5584.56,5587.77
0.66,34,1.33,104,5.07,2.2,83.02,1.08,180035.02,5463.15,5468.15
0.66,42,1.33,127,4.98,1.01,21.02,0.8,181156.02,5698.44,5702.75
0.66,42,1.33,129,7.04,6.03,4.08,3.8,11502.08,5645.01,5652.7
0.66,25,1.34,74,3.42,1.82,39.01,0.69,145647.01,5701.22,5706
0.66,33,1.34,98,10,8.01,4.1,17.01,13038.1,5577.02,5586.02
0.66,36,1.34,106,4.7,4.4,4.05,2.01,74857.05,5676.87,5681.9
0.66,43,1.34,127,6.46,3.97,138.01,1.37,151511.01,5618.56,5623.24
0.66,43,1.34,127,3.47,3.4,14.04,1.28,132253.04,5545,5549.46
0.66,29,1.35,83,6.01,5.6,144.02,1.7,154628.02,5360.6,5368.18
0.66,31,1.35,89,6.87,3,6.03,3.5,120530.03,5516.66,5525
0.66,34,1.35,97,1.95,3.22,31.01,1.43,134020.01,5630.84,5633.79
0.66,35,1.35,99,5.2,1.02,66.05,1.02,135150.05,5699.9,5705.2
0.66,53,1.35,151,4.01,0.9,4.07,1.04,70711.07,5631.6,5635.5
0.66,27,1.36,76,4.7,3.04,2.8,4.07,220326.8,5588.4,5592.2
0.66,39,1.36,107,2.63,1.87,42.01,1.3,190036.01,5671.49,5674.76
0.66,47,1.36,129,7,2.4,59.03,1.14,175529.03,5343.4,5350.05
0.66,26,1.37,70,6.8,1.02,122.02,1.94,194304.02,5465.6,5472.01
0.66,29,1.37,78,9.7,1.01,33.06,2.03,162650.06,5558.08,5564.07
0.66,32,1.37,87,4.3,2.3,25.05,1.5,153550.05,5601.6,5606.47
0.66,34,1.37,92,4.2,2.9,2.3,4.02,220326.3,5588.08,5592.06
0.66,42,1.38,110,6.9,2.3,59.02,1.13,175529.02,5343.3,5350.04
0.66,68,1.38,180,4.6,1,8.06,1.37,123840.06,5645.7,5652.9
0.66,25,1.39,64,2.59,0.5,4.08,1.6,113352.08,5590.4,5594.9
0.66,42,1.39,107,9.8,5.3,5.07,2.07,115130.07,5477.8,5486.4
0.66,50,1.39,129,11.2,4.01,62.04,3.39,165409.04,5588.5,5594.19
0.66,25,1.4,63,11.08,7.8,10.06,1.57,81451.06,5467,5475.9
0.66,27,1.4,68,4.18,3.46,21.03,2.79,124455.03,5690.7,5697
0.66,27,1.4,68,15.05,12.1,4.7,6.04,23460.7,5478.06,5490.1
0.66,29,1.4,73,10.7,5.4,6.09,4.03,124701.09,5523,5530.8
0.66,32,1.4,81,3.29,2.9,27.05,3.7,184445.05,5639.6,5644.17
0.66,43,1.4,107,4.6,1.5,8.03,1.2,132323.03,5685.04,5689.98
0.66,28,1.41,69,5.45,2.13,70.02,1.06,180128.02,5463.65,5469.18
0.66,48,1.41,118,5.6,5,9.1,2.06,112528.1,5522.08,5527.7
0.66,69,1.41,169,2.5,1.01,54.02,0.69,135220.02,5642.77,5645.26
0.66,26,1.42,62,14.4,1.15,102.04,2.9,190501.04,5579.04,5587
0.66,32,1.42,76,3.97,0.44,19.02,0.86,180419.02,5697.29,5702.23
0.66,32,1.42,77,6.49,0.5,12.02,2.7,121805.02,5415,5424.3
0.66,43,1.42,102,3.08,2.08,2.01,3.4,519.01,5587.08,5591.1
0.66,59,1.43,137,2.56,1.01,112.01,1.07,200104.01,5624.24,5627.2
0.66,25,1.44,57,6.03,11.72,103.01,13,123611.01,5381.03,5391.7
0.66,29,1.44,66,2.88,1.5,87.01,1.8,172239.01,5636.82,5642.59
0.66,30,1.44,68,7.4,1.56,11.02,3.69,120632.02,5412.7,5421.6
0.66,45,1.44,103,7.8,3.26,13.04,3.48,123026.04,5516.67,5526.01
0.66,48,1.44,108,7.02,6.01,4.06,3.6,11502.06,5644.9,5652.5
0.66,68,1.44,156,3.85,4.4,48.02,2.26,144745.02,5602.83,5606.24
0.66,71,1.44,161,3.67,2.22,74.01,1.03,141121.01,5692.16,5695.96
0.66,25,1.45,56,7.52,0.33,65.01,1.12,135736.01,5534.63,5540.4
0.66,38,1.45,84,7.6,4.6,3.04,2.6,101244.04,5554.75,5561.66
