WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
1,55,7.88,8,32.08,27.65,2.04,11.39,30126.04,19078,19107.88
1,28,8,4,25.47,8.14,2.01,4.24,225342.01,20662.45,20691.58
1,28,8,4,21.6,11.9,14.05,8.5,163141.05,20567.6,20601.56
1,28,8,4,37.88,21.6,6.06,14.78,103105.06,19935.8,19977.5
1,28,8,4,30.6,13.9,14.05,9.16,181508.05,19221.2,19253.47
1,63,8,9,20.77,17.7,3.04,6.7,85517.04,19148.8,19183.01
1,50,8.14,7,26.84,11.54,3.01,9.35,220354.01,18944.57,18971.38
1,43,8.17,6,29.57,13.64,13.03,10.84,160728.03,20640.87,20674.67
1,36,8.2,5,56.03,4.59,189.06,8.89,141230.06,20719.01,20756.03
1,36,8.2,5,29.9,13.9,15.06,6,173323.06,18469.6,18505.37
1,29,8.25,4,46.7,0.45,8.04,7.56,190500.04,20616.98,20649.4
1,29,8.25,4,52.44,20.45,2.02,14.56,231127.02,20661.49,20700.28
1,29,8.25,4,37.86,21.49,6.04,14.76,103105.04,19935.6,19977.3
1,29,8.25,4,38.67,22.79,2.06,12.01,223307.06,19195.48,19231.57
1,29,8.25,4,21.47,14.4,21.02,14.86,151648.02,18988.37,19021
1,73,8.3,10,34.05,12,2.6,7.04,20555.6,19806.01,19839.02
1,81,8.36,11,27.7,32.7,13.04,11.5,181006.04,20691.15,20729.07
1,37,8.4,5,25.28,8.08,11.04,8.76,184611.04,20592.56,20626.78
1,37,8.4,5,47.36,16.6,1.01,9.45,50000.01,20531.79,20566.39
1,37,8.4,5,31.06,4.6,10.09,10.01,175758.09,20026.01,20059.02
1,37,8.4,5,46.3,22.44,1.02,15.99,31359.02,19087.58,19120
1,52,8.43,7,31.69,6.8,1.02,7.5,12828.02,20536.35,20568.64
1,52,8.43,7,47.8,2.5,3.04,10,56.04,20569.8,20605.01
1,112,8.47,15,55.25,28.39,11.04,15.9,81126.04,19552.3,19599.75
1,30,8.5,4,18.8,13.9,5.06,10.2,131838.06,20427.9,20457.99
1,53,8.57,7,24.78,2.7,7.04,5.8,201626.04,19875.3,19912.35
1,53,8.57,7,19.09,17.35,193.03,2.47,192046.03,19221.79,19252.02
1,38,8.6,5,32,24.75,35.04,7.5,150219.04,20710.6,20745.69
1,38,8.6,5,56.3,30.19,7.05,12.96,81745.05,19085.6,19124.08
1,77,8.7,10,38.6,2.04,4.09,8.6,204407.09,19936.07,19973.03
1,54,8.71,7,45.8,28.03,2.09,12.02,24246.09,19075.03,19106.02
1,31,8.75,4,23.01,5.07,2.3,10.7,3101.3,20588.01,20615.7
1,31,8.75,4,42.16,23.58,3.01,8.24,120554.01,20708.24,20746.16
1,31,8.75,4,30.47,27.8,4.05,5.19,74810.05,20388.38,20423.03
1,31,8.75,4,36.4,3.16,17.03,11,141807.03,19988.65,20017.5
1,31,8.75,4,22.58,10.03,15.07,11.8,180636.07,19313.07,19345.7
1,31,8.75,4,48.4,25.4,5.05,8.03,91439.05,19190.5,19226.4
1,31,8.75,4,52.2,1.7,7.03,9.69,105909.03,19123.37,19159.78
1,93,8.75,12,14.17,27.88,3.02,16.27,15736.02,19105.94,19137.08
1,70,8.78,9,37.29,1.98,17.03,8.8,172833.03,20441.45,20475.5
1,39,8.8,5,21.4,1.5,9.05,5.97,193002.05,20649.8,20679.6
1,39,8.8,5,26,26.03,27.03,5.27,141304.03,20493.09,20525.95
1,39,8.8,5,32.4,13.03,29.05,7.01,135446.05,19095.3,19128.3
1,47,8.83,6,26.05,10.74,19.03,7.3,181623.03,18943.17,18979.37
1,32,9,4,34.7,3.79,1.07,10.7,52839.07,20861.01,20895.8
1,32,9,4,47.7,27.4,9.03,8.3,132706.03,19904.78,19940.67
1,32,9,4,28.02,12.04,18.07,3.79,160341.07,18927.69,18962.69
1,32,9,4,27.48,27.9,1.05,11.46,30924.05,19079.78,19109.01
1,40,9,5,30.1,13.37,14.01,7.59,71306.01,18680.3,18713.01
1,105,9.08,13,39.5,24.8,12.02,11.2,130846.02,20113.7,20148.4
1,49,9.17,6,51.5,2.03,3.1,5.7,83909.1,20393.01,20431.01
1,41,9.2,5,22.5,15.7,27.06,5.5,150525.06,19419.99,19448.2
1,33,9.25,4,19.02,5.37,10.04,10.4,154921.04,20532.28,20562.56
1,33,9.25,4,44.08,17.03,2.7,10.1,43352.7,20537.02,20572.06
1,33,9.25,4,20.59,10.04,16.07,12.6,180742.07,19311.02,19345.05
1,33,9.25,4,22.1,11.09,8.05,5.6,165039.05,19304.7,19337.39
1,33,9.25,4,26.9,17.06,24.03,3.8,155734.03,18929.47,18962.19
1,33,9.25,4,16.68,15.8,8.02,6.64,70106.02,19191.85,19225.68
1,33,9.25,4,32.02,16.03,37.04,3.78,141116.04,19416.2,19451.86
1,25,9.33,3,23.3,6.4,2.02,11.7,31931.02,20580.07,20611.09
1,25,9.33,3,26.01,22,2.05,8.7,55926.05,20516,20551
1,25,9.33,3,61.9,18.49,17.06,13.79,164228.06,19704,19738.6
1,25,9.33,3,17.59,17.02,16.08,7.8,184141.08,20014.05,20043.02
1,25,9.33,3,25.26,0.3,1.05,17.49,50307.05,19245.38,19277
1,25,9.33,3,17.19,38.18,18.07,7.03,162216.07,19299.39,19333.03
1,25,9.33,3,59.6,25.7,43.04,10.66,151145.04,18988.09,19021.9
1,25,9.33,3,22.8,23.7,27.07,8.9,155023.07,18931,18960.7
1,25,9.33,3,31.01,17,2.07,11.5,4738.07,19658.9,19695.02
1,25,9.33,3,25.25,1.85,23.02,8.45,190057.02,18875.29,18908.87
1,25,9.33,3,24.6,4.01,24.04,11.8,143505.04,18467.8,18501.2
1,42,9.4,5,42.4,5.6,3.08,9.9,13631.08,20372.4,20408.9
1,34,9.5,4,49.36,12.2,20.03,7.9,181922.03,20378.56,20416.06
1,34,9.5,4,22,26.8,3.2,14.6,81144.2,20590.04,20624
1,34,9.5,4,28.76,10.03,3.04,5.16,32452.04,19804.7,19837.16
1,77,9.56,9,41.54,5.68,3.02,10.37,3117.02,20414.95,20447.24
1,26,9.67,3,35.76,27.39,5.04,12.5,15844.04,20709.5,20739.46
1,26,9.67,3,27.97,2.2,1.06,8.6,234253.06,20516.5,20553.9
1,26,9.67,3,35.28,0.68,25.03,7,171030.03,20031.4,20063.2
1,26,9.67,3,23.26,13.48,13.04,7.01,180722.04,19845.03,19876.01
1,26,9.67,3,24.29,10.7,6.04,8.86,130130.04,19908.35,19943.15
1,26,9.67,3,48.7,2.55,62.04,11.9,140709.04,19969.5,20007.35
1,26,9.67,3,26.09,14.06,4.6,12.05,92249.6,19178.03,19212.05
1,26,9.67,3,18.6,25.44,39.02,13.74,145448.02,19171.47,19206.54
1,26,9.67,3,18.05,11.14,2.03,5.17,20934.03,19279.7,19311.29
1,26,9.67,3,50.1,13.8,36.05,16.6,140305.05,19384.98,19419.7
1,113,9.69,13,57.04,31.04,222.02,9.94,162303.02,19285.04,19328.2
1,35,9.75,4,31.02,1.39,17.06,5.9,171120.06,20028.28,20060.5
1,44,9.8,5,32.01,8,31.06,11.39,135156.06,20611.58,20648.05
1,27,10,3,29.86,15.7,2.05,9.4,73106.05,20413.76,20449.58
1,27,10,3,19.64,9.84,23.03,8.85,155603.03,20487.9,20519.09
1,27,10,3,33.6,4.06,2.3,12.05,71020.3,20402.7,20437.7
1,27,10,3,51.7,2.05,3.3,5.9,83909.3,20393.03,20431.03
1,27,10,3,28.01,2.6,1.1,9,234253.1,20516.9,20554.03
1,27,10,3,27.07,12.02,5.2,7.05,122543.2,19905,19942.9
1,27,10,3,37.84,4.64,16.02,6.7,152519.02,19797.3,19829.94
1,27,10,3,30.2,12.02,18.07,5.9,170106.07,19932,19963.9
1,27,10,3,45.9,0.6,24.07,9.4,141124.07,19199.4,19232.03
1,27,10,3,58.09,4.05,5.4,11.3,80953.4,19191.03,19228.05
1,27,10,3,27.95,16.28,24.01,11.65,184306.01,19483.75,19524.77
1,36,10,4,30.43,1.36,51.02,5.9,143719.02,19997.6,20031.26
1,36,10,4,27.38,14.02,27.03,14.46,150052.03,19180.87,19212.97
1,36,10,4,19.7,7.89,12.07,5.02,190844.07,18923.78,18957
1,81,10,9,27.3,7.2,5.09,10.4,130801.09,20271.02,20307.05
1,64,10.14,7,30.8,17.02,10.06,3.6,155931.06,18926.8,18959.68
1,28,10.33,3,34.04,5.7,3.1,6.5,140603.1,20384.9,20421.04
1,28,10.33,3,33.4,12,4.08,11.9,84302.08,19802.9,19837.7
1,47,10.4,5,26.06,22,1.1,10.9,15307.1,19050.07,19082.09
1,38,10.5,4,51.01,20.03,13.3,11.06,190807.3,20855.01,20887.1
1,38,10.5,4,21.19,14.02,9.06,11.01,162515.06,19336.8,19369.4
1,48,10.6,5,37.8,7.19,10.05,10.39,130115.05,20275.99,20311.38
1,29,10.67,3,35.55,15.19,3.01,9.08,74228.01,20413.56,20448.3
1,29,10.67,3,26,16,2.3,9.5,84401.3,20422.03,20456.03
1,29,10.67,3,33.59,10.4,26.01,10.52,150212.01,19977.16,20009.47
1,29,10.67,3,49.86,9.3,3.04,7.49,115406.04,19214,19251.8
1,107,10.73,11,31.03,0.57,43.01,6.7,143428.01,20117.72,20154.33
1,39,10.75,4,39.99,7.48,18.04,6.02,195310.04,20558.55,20594.17
1,39,10.75,4,35.95,12.38,4.04,9.01,201151.04,19193.36,19229.98
1,39,10.75,4,60.5,7.26,22.04,12.9,184357.04,18896.07,18929.59
1,69,10.86,7,25.8,20.39,3.03,13.39,11801.03,20607.4,20645.9
1,79,10.88,8,49.48,10.05,16.06,9.02,192824.06,19136.67,19171.9
1,30,11,3,37.37,4.7,1.06,11.01,23951.06,20863.01,20899.5
1,30,11,3,26.39,21.9,5.08,11.3,90343.08,19164.99,19199
1,30,11,3,21.9,8.03,2.03,4.7,63828.03,19293.57,19325.34
1,30,11,3,35.42,18.27,35.01,16.28,135340.01,18591.55,18626.58
1,40,11,4,32.69,29.19,5.01,12.45,15426.01,20708.96,20738.98
1,40,11,4,15.85,5.93,72.01,7.04,200105.01,20657.34,20687
1,40,11,4,46.06,1.03,1.3,8.08,54.3,20568.06,20603.09
1,60,11,6,27.6,9.3,3.05,7.58,20602.05,20542.19,20573.6
1,81,11.12,8,24.8,20.01,2.04,7.2,113627.04,19855.98,19890.65
1,82,11.25,8,33.38,14.2,1.01,15.63,220021.01,20650.29,20681.79
1,31,11.33,3,32.9,5.63,2.02,10.5,73251.02,20397,20435.07
1,31,11.33,3,50.9,21.68,48.06,11.03,195114.06,20542,20580.27
1,31,11.33,3,34.6,19.75,28.01,11.66,200256.01,19983.39,20012.48
1,31,11.33,3,31.02,4.4,5.01,15.04,81846.01,19803.52,19839.34
1,31,11.33,3,47.56,23.98,7.03,21.8,124109.03,19307.68,19345.98
1,31,11.33,3,22.4,4.2,4.9,10.1,13616.9,19630.03,19664.5
1,42,11.5,4,22.02,12.05,14.2,9.01,163141.2,20568.02,20601.8
1,74,11.57,7,39.15,4.8,15.03,6.3,172329.03,19927.66,19961.3
1,53,11.6,5,27.06,7.05,5.03,10.16,130801.03,20270.69,20306.9
1,53,11.6,5,28.5,3.3,7.02,5.73,175351.02,19940.5,19975.7
1,32,11.67,3,17.04,10.59,10.06,9.02,190552.06,20687.2,20718.01
1,43,11.75,4,19,16.1,2.7,8.4,112032.7,20718.02,20751.06
1,43,11.75,4,32.02,12.02,5.2,7.9,95036.2,20322.04,20360
1,54,11.8,5,45.74,18.76,30.01,15.07,194931.01,18947.85,18990.69
1,33,12,3,43.49,10.79,25.07,12.59,143902.07,20687.8,20720.9
1,44,12,4,20.56,9,14.05,12.06,200651.05,19142.6,19180.9
1,55,12,5,47.07,25.07,5.6,9.1,121037.6,20709.3,20750.04
1,99,12,9,27.06,12.05,23.2,5.02,164536.2,20019.9,20052.02
1,45,12.25,4,22.04,6.05,1.4,9.06,104108.4,20416.01,20445.9
1,45,12.25,4,22.5,6.89,20.08,10,183605.08,19683.69,19720.3
1,34,12.33,3,21.47,8.6,15.05,9.37,150346.05,20511.7,20544.56
1,57,12.4,5,27.6,6.9,2.04,10.85,221528.04,20422.56,20457.07
1,80,12.43,7,31.06,6.01,50.08,15.02,133326.08,19897.8,19930.3
1,46,12.5,4,31.6,11.2,4.02,7.07,230008.02,20664.6,20697.05
1,46,12.5,4,22.69,11.16,15.03,11.8,170352.03,19312.05,19340.7
1,115,12.5,10,16.36,6.2,14.05,10.26,144903.05,20592.6,20623.36
1,58,12.6,5,28.25,9.85,15.02,3.28,191832.02,18913.4,18944.5
1,116,12.6,10,54.01,37.9,78.4,12.1,174805.4,20662.06,20711.01
1,35,12.67,3,38.3,1.7,2.02,8.7,34101.02,20374.1,20412.08
1,35,12.67,3,22.07,4.02,4.06,9.02,130623.06,19581.01,19617.05
1,47,12.75,4,28.8,2.35,10.04,6.87,193348.04,20613.68,20648.55
1,47,12.75,4,44.26,17.3,4.05,14.66,100739.05,20041.9,20076.02
1,59,12.8,5,24.5,22.7,97.08,11,162545.08,19135.6,19170.01
1,36,13,3,27.02,19.8,1.06,8.7,70038.06,20709.06,20741.5
1,48,13,4,27.77,21,61.06,9.9,140101.06,20574.48,20610.4
1,48,13,4,30.7,5.67,8.06,10.5,175723.06,19399.77,19429.7
1,37,13.33,3,39.05,14.9,3.08,6.2,122613.08,20608.5,20643.7
1,37,13.33,3,30.9,17.4,66.05,12.4,143814.05,19780.9,19818.02
1,37,13.33,3,26.06,12.24,2.02,7.65,123636.02,19245,19275.07
1,37,13.33,3,34.01,30.8,4.05,8.37,1219.05,19651.58,19689.39
1,62,13.4,5,27.7,7,2.05,10.86,221528.05,20422.57,20457.08
1,38,13.67,3,34.45,10.27,73.03,4.35,193435.03,20555.57,20590.3
1,51,13.75,4,24.06,11.99,17.06,13.02,194346.06,19704.79,19741
1,51,13.75,4,37.2,13.01,5.8,11.09,120711.8,19223.05,19258.09
1,39,14,3,47.01,9.02,11.09,8.8,15318.09,19755.02,19795.04
1,39,14,3,30.06,1.01,1.07,17.7,53208.07,19244,19279.03
1,53,14.25,4,27.9,7.02,2.07,10.88,221528.07,20422.59,20457.1
1,53,14.25,4,26.88,11.8,9.05,3.88,183000.05,19212.9,19244.1
1,54,14.5,4,30.8,6,1.04,11.04,224154.04,20418.87,20455.56
1,54,14.5,4,31.02,6.04,1.08,11.08,224154.08,20419,20455.6
1,54,14.5,4,70.6,15,41.07,13.8,173141.07,19403.04,19448.49
1,42,15,3,47.5,11.7,27.05,15.4,153030.05,20613.09,20654.5
1,42,15,3,26.02,16.5,2.07,16,224611.07,20654.7,20687.8
1,42,15,3,27.3,17.02,13.2,9.03,162222.2,20561.2,20597.07
1,70,15,5,18.3,16.03,2.09,8.06,112032.09,20717.5,20750.9
1,70,15,5,19.3,14.88,25.03,12.9,175021.03,20410.84,20448
1,57,15.25,4,44.5,17.9,4.2,14.9,100739.2,20042.05,20076.08
1,74,15.8,5,19.94,31.01,11.03,8.49,180559.03,20845.96,20876.99
1,45,16,3,23.03,13.08,2.3,12.01,230949.3,20875.08,20912.02
1,60,16,4,29.8,9.9,20.03,15.69,151856.03,20593.38,20634.02
1,60,16,4,47.77,11.4,8.05,12.97,73452.05,20052.36,20088.59
1,60,16,4,75.4,11.5,57.07,17,175938.07,18952.01,18998.8
1,105,16,7,27.86,1.89,20.03,6.26,180050.03,18463.28,18496.8
1,46,16.33,3,61.97,15.57,97.06,10.39,134504.06,19297.7,19340.7
1,62,16.5,4,58.03,2.7,3.06,17.37,93614.06,19822.97,19856.5
1,48,17,3,40.03,1.03,30.07,12.4,153903.07,20705.9,20742.9
1,115,17.43,7,22.01,15,32.06,5.8,141205.06,20640.8,20679.78
1,83,17.6,5,22.02,6.02,5.09,5.7,114127.09,19207.9,19244
1,50,17.67,3,62.03,2.8,16.05,9.01,175442.05,19335.6,19374
1,51,18,3,26.79,15.38,49.05,3.17,192912.05,19217.47,19251.98
1,73,19.25,4,15.87,14.6,1.05,17.9,42505.05,19092.17,19124.9
1,77,20.25,4,38.63,17.33,56.01,13.43,153923.01,18969.02,19010.17
1,87,22.75,4,28.9,11.3,15.03,7.02,193402.03,20600.09,20632.05
1,232,24.2,10,30.1,26.05,45.5,7.3,184655.5,20851.2,20886.03
1,131,27.2,5,37.6,9.87,80.04,9.29,70527.04,18692.04,18734.4
1,86,29.67,3,24.4,11.01,76.07,8.01,155706.07,20481,20515.05
1,195,33.5,6,24.2,25.08,1.05,12.4,35532.05,19084.6,19112.02
